"Falco_subbuteo","Anthus_trivialis","Phylloscopus_bonelli","Tetrao_tetrix","Parus_caeruleus","Dendrocopos_major","Garrulus_glandarius","Carduelis_spinus","Loxia_curvirostra","Phylloscopus_trochilus","Certhia_brachydactyla","Sylvia_borin","Phoenicurus_phoenicurus","Hippolais_icterina","Pyrrhula_pyrrhula","Emberiza_citrinella","Muscicapa_striata","Picus_canus","Picus_viridis","Accipiter_gentilis","Bonasa_bonasia","Parus_cristatus","Prunella_modularis","Columba_oenas","Coccothraustes_coccothraustes","Sylvia_curruca","Sitta_europaea","Dendrocopos_minor","Corvus_corax","Cuculus_canorus","Buteo_buteo","Turdus_viscivorus","Parus_montanus","Luscinia_megarhynchos","Lanius_collurio","Oriolus_oriolus","Corvus_corone","Turdus_torquatus","Columba_palumbus","Aegithalos_caudatus","Milvus_migrans","Dryocopus_martius","Regulus_ignicapillus","Accipiter_nisus","Parus_palustris","Nucifraga_caryocatactes","Ficedula_hypoleuca","Streptopelia_turtur","Turdus_pilaris","Certhia_familiaris","Strix_aluco","Phylloscopus_sibilatrix","Asio_otus","Pernis_apivorus","Regulus_regulus","Serinus_citrinella","avg","cov","cv","dns","fhd","p10","p25","p95","rt_p2595","std","uhd","asp","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","ddeg0","ddeg5","mbal","mind","pet_103","pet_49","pet_ave","pet_swrt","prc_103","prc_49","prc_swrt","rad","slp","tpi","twi","CLUMPY_canopy","CLUMPY_under_midstorey","TE_canopy","TE_under_midstorey","TE_matrix","TE_total","data_type","blockCV_tile"
0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,18.75,52.4000015258789,0.369599990844727,52.4000015258789,1.73055529594421,8.47000026702881,14.3599996566772,28.7899990081787,0.498784305362353,6.92999982833862,2.32898426055908,151.097732543945,7.32609987258911,15.2023754119873,-0.256599992513657,1466,144,101,12.3246002197266,422,321,418,340,7.09787511825562,29.6117000579834,630.590698242188,20.4515247344971,-3.51437497138977,23.9649505615234,13.4705247879028,1.31982505321503,25332.0859375,16998.3671875,63,0.931291520595551,2.1487557888031,5.51874780654907,3.8337516784668,3.08497595787048,680.54541015625,785.452331542969,1.15424430370331,20990.650390625,16.9412651062012,2.67362523078919,4.73774290084839,0.8096,0.266,8280,8000,8400,24680,"train",4
0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,13.4399995803833,29.5,0.585565485957748,29.5,1.79489374160767,2.84999990463257,6.71999979019165,26.5299987792969,0.253298156780758,7.86999988555908,2.37838816642761,227.621353149414,7.61380004882812,16.0143756866455,-1.0124249458313,860,119,37,38.7293243408203,335,125,335,131,9.94445037841797,34.7103004455566,690.110900878906,22.7549247741699,-5.89387512207031,28.6487503051758,16.0143756866455,0.3213250041008,24087.87109375,17660.9296875,-507,1.51402175426483,1.86414480209351,5.61083078384399,3.73748779296875,3.3182487487793,307.869476318359,552.474609375,1.79474806785583,20444.369140625,10.2891683578491,-3.41112375259399,6.6102123260498,0.7166,0.3757,14200,18420,12460,45080,"train",5
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.29999971389771,20.3000011444092,1.00566041725053,20.3000011444092,1.07710778713226,1.12000000476837,1.37000000476837,16.9599990844727,0.080778306528486,5.32999992370605,1.81470894813538,143.990783691406,0.946049988269806,9.03969955444336,-6.76057481765747,1317,141,54,27.2915496826172,403,196,391,210,8.51182460784912,32.1473731994629,648.389221191406,14.9185752868652,-11.5565252304077,26.4748001098633,7.08592510223389,-6.10222482681274,6878.224609375,3804.2978515625,-396,1.29622364044189,3.11954379081726,6.25133752822876,4.68544054031372,2.1285457611084,546.196472167969,770.450073242188,1.41079711914062,25870.833984375,23.7783298492432,2.47125601768494,4.52233839035034,0.7535,0.5596,7260,22460,15280,45000,"train",5
0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,15.5799999237061,57.6000022888184,0.417843375091373,57.6000022888184,1.69162106513977,6.48000001907349,10.8199996948242,26.1099987030029,0.414400621689031,6.50999975204468,2.30565476417542,125.403625488281,6.6715497970581,14.4519996643066,-0.599500000476837,1775,182,126,10.4319753646851,503,402,411,493,7.22297477722168,30.3752250671387,618.387634277344,20.0426006317139,-3.73467493057251,23.7784748077393,0.512650012969971,14.0137748718262,21353.525390625,12659.2685546875,230,0.9071986079216,2.41001558303833,6.03530263900757,4.22265911102295,2.50941348075867,952.482177734375,822.498229980469,0.863521337509155,23142.978515625,4.05718231201172,-0.4940285384655,7.45153665542603,0.7983,0.2205,8320,6500,8700,23520,"train",1
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,20.1399993896484,42.2000007629395,0.546673314922778,42.2000007629395,1.94450926780701,2.89999985694885,9.55999946594238,34.0499992370605,0.280763573572628,11.0100002288818,2.2558970451355,225.16276550293,8.72692489624023,16.8992500305176,0.830749988555908,1236,121,78,13.7488746643066,350,255,334,271,8.10159969329834,31.5275249481201,653.610595703125,23.0241508483887,-2.67307496070862,25.6974258422852,13.5967750549316,1.84747505187988,36525.39453125,19247.833984375,-243,1.16667592525482,2.22937750816345,5.85527658462524,4.04232692718506,2.64294624328613,576.878967285156,659.453857421875,1.14314687252045,22089.869140625,4.69814968109131,-0.519376516342163,7.28063821792603,0.8162,0.5795,9920,10100,6580,26600,"train",1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48000001907349,1.70000004768372,1.05747120924395,1.70000004768372,0.630917549133301,1.0900000333786,1.30999994277954,12.4099998474121,0.105560028919156,3.67999982833862,1.56911742687225,206.326019287109,3.15354990959167,10.4860000610352,-3.48002505302429,1973,189,140,10.8320751190186,555,438,555,505,6.86662483215332,30.2250747680664,582.558959960938,15.4861249923706,-7.22967481613159,22.7152996063232,10.4860000610352,4.20077514648438,9964.126953125,5886.845703125,575,0.704242527484894,1.9748557806015,5.66549062728882,3.82017326354981,3.09374499320984,957.044860839844,1015.54046630859,1.06118440628052,21029.044921875,14.1292324066162,-2.11876630783081,5.27297925949097,0.4089,0.4294,660,26360,25900,52920,"train",1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.9399995803833,49.7000007629395,0.841046278631218,49.7000007629395,1.61869597434998,1.84999990463257,3.61999988555908,28.0999984741211,0.128825625698626,8.35999965667725,2.34150385856628,244.19514465332,8.99005031585693,17.4167003631592,0.515999972820282,1440,162,80,25.3772258758545,484,265,484,267,8.31564998626709,31.2400741577148,685.258178710938,23.4734497070312,-3.14660000801086,26.6196002960205,17.4167003631592,1.7667750120163,34671.46484375,20044.88671875,-22,0.956425428390503,2.17135834693909,5.82358360290527,3.99747109413147,2.68533635139465,570.964965820312,869.46240234375,1.52284049987793,21836.65625,3.25603413581848,-0.203949630260468,7.3743953704834,0.4888,0.5027,20980,25320,9900,56200,"train",4
1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9099998474121,33,0.641541031212147,33,2.08271098136902,3.53999996185303,7.21999979019165,36.6100006103516,0.19721386697137,11.4899997711182,2.38261890411377,137.824401855469,9.85970020294189,18.473274230957,1.31332504749298,1026,108,58,20.304349899292,312,190,312,198,9.03709983825684,32.6287002563477,694.949951171875,25.2919254302979,-2.40527510643005,27.6968250274658,18.473274230957,2.67797493934631,41182.140625,25560.234375,-409,1.3223260641098,2.10772800445557,5.73769330978394,3.92271065711975,2.72643303871155,434.827301025391,591.417419433594,1.36020302772522,21404.181640625,4.32104206085205,-0.873374938964844,7.9969048500061,0.7581,0.3544,11820,11340,11520,34680,"train",2
0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,9.76999950408936,63.1000022888184,0.753326512820868,63.1000022888184,1.60765731334686,1.99000000953674,3.64999985694885,24.0299987792969,0.151893468263241,7.35999965667725,2.31988596916199,123.175880432129,4.4899001121521,12.0048503875732,-2.49090003967285,1866,182,129,11.7396001815796,536,416,536,474,7.40407514572144,31.3881740570068,599.100830078125,17.338550567627,-6.24547481536865,23.5841751098633,12.0048503875732,4.20172500610352,14250.572265625,9859.875,741,0.590821206569672,1.25970220565796,4.88189172744751,3.07079696655273,4.02837753295898,900.278991699219,966.04443359375,1.07336902618408,16875.30078125,23.9093132019043,4.31067132949829,4.30979108810425,0.5818,0.5694,20220,21360,2700,44280,"train",1
0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,13.710000038147,64,0.574033542207253,64,1.81690323352814,4.55999994277954,7.34999990463257,28.8699989318848,0.254589545429981,7.86999988555908,2.31521320343018,247.24446105957,6.26782512664795,14.3565254211426,-1.57072496414185,969,89,71,8.2528247833252,263,221,263,239,8.17360019683838,31.8040256500244,648.948181152344,20.3988246917725,-5.29402494430542,25.6930751800537,12.8971252441406,1.79322504997253,20602.505859375,14040.18359375,-425,1.42527329921722,2.0568950176239,5.56485795974731,3.81087636947632,3.07975196838379,471.476165771484,497.476898193359,1.05764651298523,20887.162109375,28.2079811096191,-2.99644541740417,4.59870147705078,0.6726,0.5324,15840,19960,9080,44880,"train",1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,11.539999961853,51,0.480935852014207,51,1.53406238555908,4.21999979019165,7,21.0399990081787,0.332699635455256,5.54999971389771,2.33584642410278,168.4736328125,4.65652513504028,12.0431499481201,-2.08025002479553,1870,186,131,9.48702526092529,520,429,441,497,6.61114978790283,29.5073757171631,587.183410644531,17.0571002960205,-5.3486499786377,22.4048252105713,1.95379996299744,-0.114375002682209,14292.7060546875,10192.4716796875,257,0.887373566627502,2.61066675186157,6.20943069458008,4.4100489616394,2.39225935935974,984.043762207031,885.746948242188,0.900096654891968,24237.314453125,6.15993165969849,0.498967677354813,5.95332479476929,0.6586,0.3399,12620,15040,7500,35160,"train",1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.9300003051758,67.4000015258789,0.420524251730017,67.4000015258789,1.77333581447601,5.82999992370605,13.7599992752075,28.9899997711182,0.474646408549343,7.53999996185303,2.34816408157349,199.628997802734,7.68412494659424,15.8634004592896,-0.079549998044968,2096,273,65,41.1119995117188,717,232,606,232,7.92762517929077,31.0732746124268,646.717895507812,21.4702243804932,-4.04077482223511,25.5097007751465,12.5617752075195,-0.079549998044968,26649.279296875,17709.099609375,840,0.590872526168823,1.78052496910095,5.08526515960693,3.43289518356323,3.48861074447632,748.510803222656,1347.93725585938,1.80079925060272,18776.47265625,25.4413051605225,3.7787618637085,4.2195611000061,0.702,0.4466,6060,6460,3560,16080,"train",3
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11.6999998092651,35.9000015258789,0.61282052933164,35.9000015258789,1.70338976383209,3.5,5.94000005722046,25.5599994659424,0.232394373291567,7.17000007629395,2.36655712127686,113.766189575195,5.41669988632202,13.2694253921509,-2.40820002555847,1468,182,91,27.3803997039795,519,287,519,287,8.08425045013428,32.076473236084,641.190795898438,18.8358249664307,-6.36469984054565,25.2006492614746,13.2694253921509,-2.40820002555847,18193.904296875,11480.8154296875,159,0.849362552165985,1.76888406276703,5.38821983337402,3.57855200767517,3.10456323623657,597.688720703125,870.638916015625,1.45654273033142,19637.505859375,18.1643390655518,0.942871332168579,4.66219615936279,0.6007,0.5526,17220,19060,15960,52240,"train",5
1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,18.7600002288818,80.5,0.554904036268905,80.5,2.05502772331238,3.93999981880188,9.77999973297119,34.7399978637695,0.281519871455455,10.4099998474121,2.3737473487854,91.0038375854492,9.44837474822998,17.9830741882324,0.908574998378754,1103,124,59,26.7495002746582,370,196,370,200,9.12642478942871,32.9513511657715,691.853820800781,24.704475402832,-2.99157500267029,27.6960258483887,17.9830741882324,2.26977491378784,38385.67578125,23208.19921875,-174,1.07666039466858,1.67061567306519,5.30302858352661,3.4868221282959,3.30362701416016,430.835113525391,671.855651855469,1.55882084369659,19031.890625,11.1158742904663,-1.71370947360992,7.44404983520508,0.6479,0.5189,15040,13600,8760,37400,"train",2
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,18.7099990844727,30.2000007629395,0.55211119343554,30.2000007629395,1.97882878780365,4.59999990463257,8.97999954223633,33.4099998474121,0.268781789381897,10.3299999237061,2.377121925354,156.849838256836,8.62240028381348,16.9427757263184,0.407999992370605,1330,138,86,17.7639751434326,411,274,409,282,8.12942504882812,31.213399887085,671.4951171875,23.0018253326416,-3.0419499874115,26.0437755584717,15.2571001052856,1.5731999874115,33149.16015625,19254.4609375,-119,1.03840470314026,2.12998461723328,5.79151248931885,3.96074843406677,2.73253417015076,577.290893554688,752.871520996094,1.30423521995544,21647.333984375,4.83127546310425,0.398409396409988,6.33112001419067,0.8769,0.618,4240,10520,9520,24280,"train",4
0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,14.3999996185303,44.7999992370605,0.814583323123278,44.7999992370605,1.91693413257599,2.30999994277954,4.50999975204468,35.0900001525879,0.128526638142863,11.7299995422363,2.29935336112976,149.337875366211,8.32079982757568,16.5690746307373,0.072925001382828,1332,162,68,30.427225112915,469,227,469,227,7.85607481002808,30.5334491729736,669.866882324219,22.2654991149902,-3.46267509460449,25.7289752960205,16.5690746307373,0.072925001382828,31229.27734375,18983.44140625,-222,1.11344420909882,2.47824811935425,6.02005529403687,4.24915170669556,2.43963122367859,497.638671875,834.199096679688,1.67627775669098,23233.068359375,9.4691047668457,-0.754474461078644,5.92500400543213,0.6354,0.5383,15560,23600,15600,54760,"train",5
0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10.460000038147,73.5,0.653919660688879,73.5,1.62871265411377,2.41999983787537,4.65999984741211,23.1599998474121,0.201208975738953,6.83999967575073,2.38358879089356,234.157028198242,2.43090009689331,10.7661504745483,-5.62685012817383,1443,154,58,26.5708999633789,434,219,413,233,9.32967472076416,33.5529251098633,667.944396972656,17.14182472229,-10.6578254699707,27.7997741699219,8.68147468566895,-4.75307512283325,9823.259765625,6035.50244140625,-234,1.15775310993195,2.9929838180542,6.17767000198364,4.5853271484375,2.11262226104736,610.327880859375,832.213989257812,1.36431801319122,25266.33984375,28.1627197265625,-2.17344951629639,4.77873277664185,0.6189,0.4736,19400,24260,7580,51240,"train",5
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,9.80999946594238,23.3000011444092,0.541284427304446,23.3000011444092,1.42478454113007,2.30999994277954,5.40999984741211,18.7999992370605,0.287765961008517,5.30999994277954,2.34314370155335,201.407440185547,2.36800003051758,10.6802501678467,-5.91802501678467,958,119,41,33.3075485229492,343,143,343,151,9.55640029907227,34.1669731140137,678.768615722656,17.28955078125,-10.681224822998,27.9706993103027,10.6802501678467,-4.90549993515015,9887.193359375,6383.080078125,-621,1.60964381694794,2.51265430450439,6.12496328353882,4.31880903244019,2.54381060600281,371.987060546875,586.139099121094,1.5757315158844,23793.2578125,13.2169561386108,-2.06543302536011,5.45514917373657,0.6551,0.4586,15340,19300,5920,40560,"train",5
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,16.0799999237061,35.1000022888184,0.625000014827026,35.1000022888184,1.95108294486999,2.64999985694885,6.42000007629395,31.689998626709,0.202587578242526,10.0500001907349,2.3437352180481,247.672912597656,9.32009983062744,17.8458499908447,0.829474985599518,1148,125,65,22.6793251037598,368,216,368,222,8.85869979858398,32.4312744140625,689.880859375,24.4487743377686,-2.8668999671936,27.315299987793,17.8458499908447,2.14897489547729,37996.39453125,20373.025390625,-315,1.20544016361237,2.19180059432983,5.80380868911743,3.99780464172363,2.65942192077637,470.951843261719,676.849426269531,1.43719041347504,21831.220703125,4.11754751205444,-1.22577905654907,7.93039464950562,0.8178,0.5586,10040,15120,12320,37480,"train",4
0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,14.1599998474121,37.4000015258789,0.538841788123199,37.4000015258789,1.80430638790131,4.04999971389771,7.58999967575073,26.9599990844727,0.281528187444269,7.62999963760376,2.36724400520325,105.640113830566,3.7902500629425,11.1439247131348,-3.04760003089905,2139,237,128,22.5100002288818,698,422,698,427,7.3888750076294,31.7813243865967,587.735778808594,16.3409004211426,-6.90360021591187,23.2450008392334,11.1439247131348,-2.609375,11684.259765625,7747.974609375,587,0.703482925891876,2.58338785171509,5.90351438522339,4.24345111846924,2.45876502990723,877.046875,1261.50024414062,1.43845200538635,23345.841796875,22.4018611907959,1.30407416820526,4.76682710647583,0.8213,0.4294,9700,16960,12980,39640,"train",1
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,19.0299987792969,32,0.415134005532614,32,1.80220508575439,6.46999979019165,13.6999998092651,29.5499992370605,0.463620986902872,7.89999961853027,2.39326524734497,56.1219139099121,8.59020042419434,16.7336254119873,0.821524977684021,1304,133,91,11.3975248336792,375,293,300,350,7.84630012512207,31.0349006652832,648.5810546875,22.8233242034912,-2.45869994163513,25.2819995880127,4.9693751335144,4.09512519836426,36009.5703125,18946.099609375,-147,1.15703761577606,2.13622951507568,5.79606771469116,3.96614861488342,2.71580243110657,692.049438476562,611.643371582031,0.883821189403534,21677.369140625,3.45059895515442,-0.129027590155602,6.95027875900269,0.8276,0.4273,8460,7760,11420,27640,"train",1
0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,9.26000022888184,36.6000022888184,0.601511831225603,36.6000022888184,1.44100868701935,3.16999983787537,5.3899998664856,20.4099998474121,0.264086227671825,5.56999969482422,2.3549485206604,247.125,6.01840019226074,14.3015251159668,-2.48087501525879,1238,157,75,27.1637496948242,442,246,442,256,9.45832538604736,34.063648223877,682.898498535156,20.7735996246338,-6.99275016784668,27.7659492492676,14.3015251159668,1.47957503795624,20326.4609375,13266.078125,-297,1.21336567401886,2.36910390853882,6.02410364151001,4.19660377502441,2.57244086265564,511.435211181641,726.653869628906,1.42084681987762,23013.158203125,11.5680723190308,-0.219564825296402,5.11421871185303,0.448,0.328,23540,31440,17220,72200,"train",5
0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,16.7700004577637,61.7000007629395,0.428145475989814,61.7000007629395,1.77489054203033,6.29999971389771,11.4699993133545,27.8199996948242,0.412293294003466,7.17999982833862,2.31873226165771,152.728271484375,9.58259963989258,17.956750869751,1.44175004959106,1078,104,75,8.89382457733154,292,237,269,275,8.35359954833984,31.6773490905762,670.314025878906,24.4081497192383,-1.96175003051758,26.370325088501,5.65877485275269,5.19129991531372,40193.70703125,20715.1328125,-380,1.36410737037659,2.17424488067627,5.79670429229736,3.98547458648682,2.67211508750915,543.435607910156,534.220825195312,0.983101904392242,21756.017578125,3.04607844352722,0.027748994529247,7.50804376602173,0.8847,0.4952,7020,5440,4860,17320,"train",1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.94000005722046,16.1000003814697,0.552896704640881,16.1000003814697,1.27581226825714,3.5,4.69999980926514,17.0900001525879,0.275014614821605,4.3899998664856,2.21442413330078,139.697708129883,9.12080001831055,17.4568004608154,0.87057501077652,1301,139,80,19.4956245422363,406,255,406,264,8.89052486419678,32.8985252380371,672.673034667969,23.9597492218018,-3.06487488746643,27.0244255065918,17.4568004608154,2.09960007667542,34625.84765625,19902.6484375,-149,1.05518674850464,2.11358642578125,5.81545639038086,3.96452140808106,2.75326299667358,554.489868164062,746.895812988281,1.3469969034195,21653.5625,1.09132277965546,-0.333023875951767,8.27433013916016,0.6409,0.5101,5840,12580,10300,28720,"train",1
1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,15.9899997711182,56.6000022888184,0.544090052144932,56.6000022888184,1.91310214996338,4.54999971389771,8.39999961853027,30.5699996948242,0.274779185554015,8.69999980926514,2.38025450706482,128.115615844727,9.88237476348877,18.4496994018555,1.33492505550384,1102,110,73,14.7290496826172,325,231,325,245,8.69482517242432,32.0010261535645,693.30322265625,25.0020008087158,-2.16834998130798,27.1701240539551,18.4496994018555,2.69595003128052,41303.890625,25599.19921875,-352,1.27089715003967,2.14884090423584,5.79479742050171,3.97181916236877,2.69942140579224,497.744415283203,603.924743652344,1.21332204341888,21674.07421875,1.53596878051758,-0.164329290390015,9.68849754333496,0.7654,0.5911,12180,15920,9820,37920,"train",4
0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,17.5799999237061,15.5,0.484072825131608,15.5,1.91976809501648,5.76999998092651,10.4399995803833,31.189998626709,0.334722668805865,8.51000022888184,2.34713387489319,261.978210449219,6.60787487030029,14.3542499542236,-0.767875015735626,1489,140,104,8.32037544250488,391,333,383,372,7.43004989624023,30.9284248352051,619.220275878906,19.8602504730225,-4.16340017318726,24.0235252380371,12.5839748382568,2.07645010948181,21236.849609375,13252.6650390625,33,0.975300967693329,2.13618016242981,5.82001972198486,3.97810006141663,2.74925971031189,736.074157714844,752.982788085938,1.02298140525818,21803.634765625,6.64042377471924,0.043397750705481,6.37491941452026,0.5962,0.2109,15140,11880,17820,44840,"train",2
